Fuel Type,Body Type,Kilometers Driven,Transmission Type,Number of Owners,Manufacturer,Model,Model Year,Variant ID,Variant Name,Price,Location,Registration_Year,Insurance Validity,Seats,RTO,Engine Displacement,Transmission,Mileage,Engine,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Supply System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size
Petrol,Hatchback,23092.0,Manual,1.0,Maruti,Maruti Baleno,2022.0,3970.0,1.2 Alpha,840000.0,kolkata,2022.0,Comprehensive,5.0,WB12,1197.0,Manual,21.4,1197.0,83.1,115.0,Grey,VVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,890.0,1340.0,5.0,FWD,Power,Disc,Drum,180.0,12.36,"Tubeless,Radial",5.0,339.0,16.0,16.0
Diesel,Hatchback,33937.0,Manual,1.0,Tata,Tata Altroz,2020.0,7238.0,XZ Diesel BSVI,684000.0,kolkata,2020.0,Comprehensive,5.0,Wb06,1497.0,Manual,23.64,1497.0,88.77,200.0,Red,1.5 l Turbocharged Revotorq,4.0,4.0,Default,Default,Yes,Default,3990.0,1755.0,1523.0,2501.0,1105.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,345.0,16.0,16.0
Petrol,Hatchback,49134.0,Manual,1.0,Toyota,Toyota Etios Liva,2017.0,5423.0,1.2 V,442000.0,kolkata,2017.0,Comprehensive,5.0,WB12,1197.0,Manual,17.71,1197.0,78.9,104.0,Grey,Petrol Engine,4.0,4.0,DOHC,EFI,No,No,3884.0,1695.0,1510.0,2460.0,930.0,1490.0,5.0,FWD,Power,Ventilated Disc,Drum,160.0,14.0,Tubeless,5.0,251.0,16.0,16.0
Petrol,Hatchback,71900.0,Manual,2.0,Maruti,Maruti Ritz,2010.0,4157.0,VXI,192000.0,kolkata,2010.0,Comprehensive,5.0,WB06,1197.0,Manual,21.1,1197.0,85.8,114.0,Blue,K Series Petrol Engine ,4.0,4.0,DOHC,MPFi,No,No,3715.0,1680.0,1620.0,2360.0,1100.0,1520.0,5.0,FWD,Power,Ventilated Disk,Drum,156.0,14.2,"Tubeless,Radial",5.0,232.0,14.0,14.0
Petrol,Hatchback,10000.0,Manual,2.0,Hyundai,Hyundai i20,2019.0,6250.0,Petrol Spotz,600000.0,kolkata,2019.0,Third Party insurance,5.0,WB06,1197.0,Manual,18.6,1197.0,81.86,114.73,Blue,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1120.0,1490.0,5.0,FWD,Power,Disc,Drum,170.0,13.2,Tubeless,5.0,285.0,16.0,16.0
Petrol,Hatchback,18984.0,Automatic,1.0,Nissan,Nissan Micra,2017.0,3293.0,XL CVT,430999.0,kolkata,2017.0,Comprehensive,5.0,WB06,1198.0,Automatic,19.34,1198.0,75.94,104.0,Blue,In Line Petrol Engine,3.0,4.0,DOHC,Default,No,No,3825.0,1665.0,1530.0,2450.0,1100.0,1490.0,5.0,FWD,Power,Ventilated Disc,Drum,160.0,14.0,"Tubeless,Radial",5.0,251.0,16.0,16.0
Petrol,Hatchback,6230.0,Automatic,2.0,Maruti,Maruti S-Presso,2021.0,7174.0,VXI AT 2019-2022,479000.0,kolkata,2021.0,Comprehensive,5.0,WB06,998.0,Automatic,21.7,998.0,67.05,90.0,Silver,K10B,3.0,4.0,Default,Default,Default,Default,3565.0,1520.0,1564.0,2380.0,5871.0,1170.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,350.0,16.0,16.0
Petrol,SUV,30000.0,Manual,1.0,Tata,Tata Nexon,2020.0,7988.0,XM S BSVI,763000.0,kolkata,2020.0,Third Party insurance,5.0,WB02,1199.0,Manual,17.33,1199.0,118.35,170.0,Others,1.2l Turbocharged Revotron Engine,3.0,4.0,Default,Default,NO,Default,3993.0,1811.0,1606.0,2498.0,1345.0,1490.0,6.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,350.0,16.0,16.0
Petrol,Sedan,25228.0,Automatic,1.0,Honda,Honda Amaze,2022.0,8557.0,VX CVT BSVI,846000.0,kolkata,2022.0,Third Party insurance,5.0,WB06,1199.0,Automatic,18.3,1199.0,88.5,110.0,Grey,i-VTEC,4.0,4.0,SOHC,Default,Default,Default,3995.0,1695.0,-26243.0,2470.0,28453.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Radial, Tubeless",4.0,420.0,15.0,15.0
Petrol,SUV,46717.0,Manual,1.0,Hyundai,Hyundai Creta,2019.0,6430.0,1.6 SX,999000.0,kolkata,2019.0,Comprehensive,5.0,WB02,1591.0,Manual,15.8,1591.0,121.3,151.0,Black,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1665.0,2590.0,1260.0,1490.0,6.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless,5.0,400.0,17.0,17.0
Petrol,MUV,120000.0,Automatic,1.0,Maruti,Maruti Ertiga,2018.0,6698.0,VXI AT Petrol,775000.0,kolkata,2018.0,Third Party insurance,7.0,WB26,1462.0,Automatic,18.69,1462.0,103.0,138.0,Others,K15 Smart Hybrid,4.0,4.0,DOHC,MPFI,No,No,4395.0,1735.0,1690.0,2740.0,1155.0,1740.0,4.0,2WD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,209.0,16.0,16.0
Diesel,Sedan,65000.0,Manual,1.0,Skoda,Skoda Rapid,2014.0,3171.0,1.6 TDI Active Plus,350000.0,kolkata,2014.0,Third Party,5.0,WB20,1598.0,Manual,20.5,1598.0,105.0,250.0,Golden,Turbocharged Diesel Engin,4.0,4.0,DOHC,Direct Injection,Yes,No,4386.0,1699.0,1466.0,2552.0,1205.0,1757.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",4.0,460.0,14.0,14.0
Petrol,Hatchback,45000.0,Manual,1.0,Hyundai,Hyundai i20 Active,2017.0,1665.0,1.2 SX,500000.0,kolkata,2017.0,Third Party,5.0,WB24,1197.0,Manual,17.19,1197.0,81.86,114.73,White,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1760.0,1555.0,2570.0,1040.0,1490.0,5.0,FWD,Power,Disc,Drum,160.0,14.0,"Tubeless,Radial",5.0,285.0,16.0,16.0
Petrol,Hatchback,60000.0,Manual,1.0,Maruti,Maruti Baleno,2017.0,3970.0,1.2 Alpha,509999.0,kolkata,2017.0,Third Party insurance,5.0,WB02,1197.0,Manual,21.4,1197.0,83.1,115.0,Others,VVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,890.0,1340.0,5.0,FWD,Power,Disc,Drum,180.0,12.36,"Tubeless,Radial",5.0,339.0,16.0,16.0
Petrol,Hatchback,5385.0,Manual,1.0,Maruti,Maruti Alto 800,2020.0,7073.0,LXI,334000.0,kolkata,2020.0,Third Party insurance,5.0,WB24,796.0,Manual,22.05,796.0,47.33,69.0,Grey,F8D Petrol Engine,3.0,4.0,Default,Default,Default,Default,3445.0,1515.0,1475.0,2360.0,755.0,1185.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless Tyres,5.0,350.0,16.0,16.0
Petrol,Hatchback,10837.0,Automatic,1.0,Hyundai,Hyundai i20,2020.0,8160.0,Asta Turbo DCT,774000.0,kolkata,2021.0,Comprehensive,5.0,Wb08,998.0,Automatic,20.28,998.0,118.36,171.62,Red,1.0 l Turbo GDi petrol,3.0,4.0,Default,Default,Yes,Default,3995.0,1775.0,1505.0,2580.0,1260.0,1490.0,7.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,311.0,16.0,16.0
Petrol,Hatchback,4521.0,Manual,1.0,Maruti,Maruti Alto 800,2020.0,7073.0,LXI,326000.0,kolkata,2020.0,Comprehensive,5.0,Wb08,796.0,Manual,22.05,796.0,47.33,69.0,Red,F8D Petrol Engine,3.0,4.0,Default,Default,Default,Default,3445.0,1515.0,1475.0,2360.0,755.0,1185.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless Tyres,5.0,350.0,16.0,16.0
Petrol,Sedan,6805.0,Manual,1.0,Maruti,Maruti Swift Dzire,2021.0,7709.0,VXI BSVI,634000.0,kolkata,2021.0,Comprehensive,5.0,Wb24,1197.0,Manual,22.41,1197.0,88.5,113.0,Red,Default,4.0,4.0,Default,Default,Default,Default,3995.0,1735.0,1515.0,2450.0,28947.0,1335.0,5.0,RWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",4.0,378.0,16.0,16.0
Petrol,Hatchback,23733.0,Automatic,1.0,Maruti,Maruti S-Presso,2021.0,7175.0,VXI Plus AT 2019-2022,458000.0,kolkata,2021.0,Comprehensive,5.0,Wb12,998.0,Automatic,21.7,998.0,67.05,90.0,Orange,K10B,3.0,4.0,Default,Default,Default,Default,3565.0,1520.0,1564.0,2380.0,5871.0,1170.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,350.0,16.0,16.0
Petrol,Hatchback,9473.0,Manual,1.0,Maruti,Maruti S-Presso,2021.0,7172.0,VXI 2019-2022,413999.0,kolkata,2021.0,Comprehensive,5.0,Wb52,998.0,Manual,21.7,998.0,65.71,89.0,Red,K10C,3.0,4.0,Default,Default,Default,Default,3565.0,1520.0,1567.0,2380.0,15879.0,1170.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,350.0,16.0,16.0
Petrol,Sedan,70000.0,Automatic,2.0,Hyundai,Hyundai Xcent,2015.0,1868.0,1.2 Kappa AT SX Option,450000.0,kolkata,2015.0,Third Party insurance,5.0,WB02,1197.0,Automatic,16.9,1197.0,82.0,114.0,Others,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,Direct Injection,No,No,3995.0,1660.0,1520.0,2425.0,1180.0,1490.0,4.0,FWD ,Power,Disc ,Drum,172.0,14.2,Tubeless,4.0,407.0,15.0,15.0
Diesel,SUV,37000.0,Manual,1.0,Mahindra,Mahindra TUV 300,2017.0,3750.0,T4,400000.0,kolkata,2017.0,Third Party insurance,7.0,WB14,1493.0,Manual,18.49,1493.0,100.0,240.0,Silver,mHawk 100 Diesel Engine,3.0,2.0,Default,CRDi,Yes,No,3995.0,1835.0,1826.0,2680.0,1725.0,2225.0,5.0,RWD,Power,Disc,Drum,156.0,13.9,"Tubeless,Radials",5.0,384.0,16.0,16.0
Petrol,Hatchback,42000.0,Manual,2.0,Ford,Ford Figo,2011.0,1047.0,Petrol ZXI,149000.0,kolkata,2011.0,Comprehensive,5.0,WB06,1196.0,Manual,15.6,1196.0,70.02,102.0,Green,Duratec Petrol Engine,4.0,4.0,DOHC,SEFI,No,No,3795.0,1680.0,1427.0,2489.0,1075.0,1490.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,284.0,16.0,16.0
Petrol,Hatchback,9522.0,Manual,1.0,Maruti,Maruti Alto 800,2021.0,7075.0,VXI BSVI,356000.0,kolkata,2021.0,Comprehensive,5.0,WB24,796.0,Manual,22.05,796.0,47.33,69.0,Blue,F8D Petrol Engine,3.0,4.0,Default,Default,Default,Default,3445.0,1515.0,1475.0,2360.0,762.0,1185.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless Tyres,5.0,350.0,16.0,16.0
Petrol,Hatchback,9326.0,Manual,1.0,Hyundai,Hyundai i20,2022.0,6986.0,Magna BSVI,690000.0,kolkata,2022.0,Third Party insurance,5.0,WB08,1197.0,Manual,21.0,1197.0,81.8,114.74,Red,1.2 l Kappa petrol,4.0,4.0,Default,Default,No,Default,3995.0,1775.0,1505.0,2580.0,1105.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,311.0,16.0,16.0
Petrol,Hatchback,47584.0,Manual,1.0,Maruti,Maruti Swift,2020.0,7084.0,VXI,549000.0,kolkata,2020.0,Comprehensive,5.0,wb02,1197.0,Manual,21.21,1197.0,81.8,113.0,Grey,VTVT Engine,4.0,4.0,DOHC,MPFi,No,No,3840.0,1735.0,1530.0,2450.0,3917.0,1315.0,5.0,FWD,Electric,Disc,Drum,165.0,12.71,Tubeless,5.0,268.0,16.0,16.0
Petrol,SUV,10000.0,Manual,2.0,Kia,Kia Seltos,2022.0,7112.0,GTX Plus,1600000.0,kolkata,2022.0,Third Party insurance,5.0,WB02,1353.0,Manual,16.5,1353.0,138.08,242.0,White,Smartstream G1.4,4.0,4.0,Default,GDi,Yes,Default,4315.0,1800.0,1645.0,2610.0,1515.0,1490.0,6.0,FWD,Electric,Disc,Disc,165.0,12.93,"Tubeless, Radial",5.0,433.0,17.0,17.0
Petrol,Hatchback,24021.0,Manual,1.0,Hyundai,Hyundai Grand i10,2019.0,5604.0,1.2 Kappa Sportz BSIV,487000.0,kolkata,2019.0,Comprehensive,5.0,Wb34,1197.0,Manual,18.9,1197.0,81.86,113.75,Blue,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1120.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,16.0,16.0
Petrol,Sedan,9470.0,Automatic,1.0,Maruti,Maruti Swift Dzire,2015.0,4213.0,VXi AT,425000.0,kolkata,2015.0,Comprehensive,5.0,WB02,1197.0,Automatic,18.5,1197.0,83.14,115.0,Grey,K Series VVT Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1695.0,1555.0,2430.0,965.0,1435.0,4.0,FWD,Power,Ventilated Disc,Drum,158.0,12.6,"Tubeless,Radial",4.0,320.0,16.0,16.0
Petrol,Hatchback,7000.0,Manual,1.0,Maruti,Maruti S-Presso,2021.0,7172.0,VXI 2019-2022,430000.0,kolkata,2021.0,Comprehensive,5.0,WB20,998.0,Manual,21.7,998.0,65.71,89.0,Orange,K10C,3.0,4.0,Default,Default,Default,Default,3565.0,1520.0,1567.0,2380.0,15879.0,1170.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,350.0,16.0,16.0
Diesel,Hatchback,73000.0,Manual,1.0,Maruti,Maruti Baleno,2018.0,3965.0,1.3 Sigma,445000.0,kolkata,2018.0,Comprehensive,5.0,WB18,1248.0,Manual,27.39,1248.0,74.0,190.0,Red,DDiS Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,3995.0,1745.0,1510.0,2520.0,960.0,1430.0,5.0,FWD,Power,Disc,Drum,170.0,12.93,"Tubeless,Radial",5.0,339.0,16.0,16.0
Petrol,SUV,11000.0,Manual,1.0,Maruti,Maruti Brezza,2022.0,9186.0,Zxi Plus DT BSVI,1199000.0,kolkata,2022.0,Comprehensive,5.0,WB18,1462.0,Manual,19.89,1462.0,101.65,136.8,Silver,K15C Smart Hybrid,4.0,4.0,Default,Default,Default,Default,3995.0,1790.0,1685.0,2500.0,1195.0,1490.0,5.0,FWD,Electric,Ventilated Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,328.0,16.0,16.0
Petrol,Hatchback,10000.0,Automatic,1.0,Maruti,Maruti Swift,2019.0,6325.0,AMT VXI BSIV,525000.0,kolkata,2019.0,Third Party insurance,5.0,WB24,1197.0,Automatic,22.0,1197.0,81.8,113.0,Others,VTVT Engine,4.0,4.0,Default,MPFi,No,No,3840.0,1735.0,1530.0,2450.0,865.0,1315.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless,5.0,268.0,16.0,16.0
Petrol,Hatchback,6669.0,Manual,1.0,Hyundai,Hyundai Grand i10 Nios,2021.0,7091.0,Sportz,625000.0,kolkata,2021.0,Third Party insurance,5.0,WB02,1197.0,Manual,20.7,1197.0,81.86,113.8,Blue,1.2 Kappa petrol,4.0,4.0,Default,Default,No,Default,3805.0,1680.0,1520.0,2450.0,1160.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,350.0,14.0,14.0
Petrol,Hatchback,22618.0,Manual,1.0,Hyundai,Hyundai Grand i10,2019.0,5604.0,1.2 Kappa Sportz BSIV,494000.0,kolkata,2019.0,Third Party insurance,5.0,WB24,1197.0,Manual,18.9,1197.0,81.86,113.75,Orange,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1120.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,16.0,16.0
Petrol,SUV,38224.0,Manual,1.0,Hyundai,Hyundai Creta,2016.0,8179.0,1.6 VTVT SX Plus,710000.0,kolkata,2016.0,Comprehensive,5.0,WB02,1591.0,Manual,13.0,1591.0,121.3,151.0,Black,VTVT Petrol Engine,4.0,4.0,DOHC,MPFi,No,No,4270.0,1780.0,1630.0,2590.0,1280.0,1490.0,6.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless,5.0,400.0,17.0,17.0
Petrol,Hatchback,21388.0,Manual,1.0,Maruti,Maruti Alto 800,2019.0,7073.0,LXI,304000.0,kolkata,2019.0,Comprehensive,5.0,WB12,796.0,Manual,22.05,796.0,47.33,69.0,Red,F8D Petrol Engine,3.0,4.0,Default,Default,Default,Default,3445.0,1515.0,1475.0,2360.0,755.0,1185.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,Tubeless Tyres,5.0,350.0,16.0,16.0
Petrol,Hatchback,23005.0,Manual,1.0,Maruti,Maruti Wagon R,2015.0,4357.0,LXI BSIII,308000.0,kolkata,2015.0,Comprehensive,5.0,WB06,998.0,Manual,18.9,998.0,67.1,90.0,Silver,K Series Petrol Engine,3.0,4.0,Default,MPFI,No,No,3595.0,1475.0,1700.0,2400.0,870.0,1350.0,5.0,FWD,Power,Ventilated Disc,Drum,165.0,12.93,Tubeless Tyres,4.0,350.0,16.0,16.0
Petrol,Sedan,7308.0,Automatic,1.0,Hyundai,Hyundai Elantra,2021.0,7170.0,VTVT SX Option AT,1550000.0,kolkata,2021.0,Comprehensive,5.0,WB08,1999.0,Automatic,14.62,1999.0,150.19,192.0,Black,Nu 2.0 MPi Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4620.0,1800.0,1465.0,2700.0,1240.0,1490.0,6.0,FWD,Power,Disc,Disc,165.0,12.93,"Tubeless,Radial",4.0,420.0,16.0,16.0
Petrol,Hatchback,60000.0,Manual,1.0,Chevrolet,Chevrolet Beat,2013.0,435.0,LS,150000.0,kolkata,2013.0,Third Party insurance,5.0,WB24,1199.0,Manual,18.6,1199.0,79.4,108.0,Others,Smartech Engine,4.0,4.0,DOHC,MPFI,No,No,3640.0,1595.0,1520.0,2375.0,950.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,170.0,14.0,14.0
Petrol,Hatchback,60000.0,Manual,1.0,Volkswagen,Volkswagen Polo,2016.0,1947.0,1.2 MPI Highline,395000.0,kolkata,2016.0,Third Party insurance,5.0,WB08,1199.0,Manual,16.2,1199.0,74.0,110.0,Orange,MPI Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3971.0,1682.0,1469.0,2469.0,1044.0,1500.0,5.0,FWD,Power,Disc,Drum,165.0,14.2,"Tubeless,Radial",5.0,280.0,15.0,15.0
Petrol,SUV,36674.0,Automatic,1.0,Kia,Kia Seltos,2020.0,7122.0,GTX Plus DCT,1400000.0,kolkata,2020.0,Comprehensive,5.0,WB02,1353.0,Automatic,16.5,1353.0,138.08,242.0,Black,Smartstream G1.4,4.0,4.0,Default,GDi,Yes,Default,4315.0,1800.0,1645.0,2610.0,1535.0,1490.0,7.0,FWD,Electric,Disc,Disc,165.0,12.93,"Tubeless, Radial",5.0,433.0,17.0,17.0
Petrol,Sedan,17153.0,Manual,1.0,Maruti,Maruti Swift Dzire,2018.0,6857.0,LXI,495000.0,kolkata,2018.0,Comprehensive,5.0,WB06,1197.0,Manual,19.0,1197.0,85.8,114.0,Grey,K Series VVT Engine,4.0,4.0,Default,MPFI,No,No,3995.0,1695.0,1555.0,2430.0,970.0,1415.0,5.0,FWD,Power,Ventilated Disc,Drum,169.0,12.6,"Tubeless,Radial",4.0,320.0,14.0,14.0
Petrol,Hatchback,17024.0,Manual,2.0,Datsun,Datsun RediGO,2018.0,5236.0,T Option,272000.0,kolkata,2018.0,Comprehensive,5.0,WB02,799.0,Manual,22.7,799.0,53.64,72.0,Grey,0.8L Petrol Engine,3.0,4.0,DOHC,MPFi,No,No,3429.0,1560.0,1541.0,2348.0,770.0,1490.0,5.0,2WD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,222.0,16.0,16.0
Petrol,SUV,10000.0,Manual,1.0,Hyundai,Hyundai Venue,2019.0,6945.0,SX Turbo BSIV,750000.0,kolkata,2019.0,Third Party insurance,5.0,WB20,998.0,Manual,18.27,998.0,118.35,171.6,Others,Default,3.0,4.0,Default,GDi,Yes,Default,3995.0,1770.0,1605.0,2500.0,1340.0,1490.0,6.0,FWD,Power,Disc,Drum,165.0,12.93,Radial,5.0,350.0,16.0,16.0
Petrol,Sedan,9646.0,Manual,1.0,Maruti,Maruti Swift Dzire,2021.0,7710.0,ZXI BSVI,658000.0,kolkata,2021.0,Comprehensive,5.0,Wb02,1197.0,Manual,22.41,1197.0,88.5,113.0,Grey,Default,4.0,4.0,Default,Default,Default,Default,3995.0,1735.0,1515.0,2450.0,28947.0,1335.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",4.0,378.0,15.0,15.0
Petrol,SUV,11344.0,Manual,1.0,Maruti,Maruti SX4 S Cross,2020.0,7935.0,Alpha,750000.0,kolkata,2020.0,Third Party insurance,5.0,WB02,1462.0,Manual,18.55,1462.0,103.25,138.0,Blue,K15B Smart Hybrid,4.0,4.0,Default,Default,Default,Default,4300.0,1785.0,1595.0,2600.0,28978.0,1640.0,5.0,FWD,Power,Ventilated Disc,Solid Disc,165.0,12.93,"Radial,Tubeless",5.0,375.0,16.0,16.0
Petrol,Hatchback,6000.0,Manual,0.0,Renault,Renault KWID,2021.0,7434.0,Climber 1.0 MT,449000.0,kolkata,2021.0,Comprehensive,5.0,WB02,999.0,Manual,23.01,999.0,67.0,91.0,Outback Bronze,Petrol Engine,3.0,4.0,DOHC,MPFi,No,No,3731.0,1579.0,1474.0,2422.0,725.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,279.0,16.0,16.0
Petrol,Hatchback,80000.0,Manual,1.0,Chevrolet,Chevrolet Beat,2010.0,438.0,LT,150000.0,kolkata,2010.0,Third Party insurance,5.0,WB02,1199.0,Manual,18.6,1199.0,79.4,108.0,Black,Smartech Engine,4.0,4.0,DOHC,MPFI,No,No,3640.0,1595.0,1520.0,2375.0,990.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,170.0,14.0,14.0
Diesel,Hatchback,35000.0,Manual,2.0,Hyundai,Hyundai i20,2014.0,1487.0,Asta 1.4 CRDi,450000.0,kolkata,2014.0,Third Party,5.0,WB02,1396.0,Manual,22.54,1396.0,88.73,219.7,Grey,U2 CRDI Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,3985.0,1734.0,1505.0,2570.0,1515.0,1490.0,6.0,FWD,Power,Disc,Drum,180.0,11.9,Tubeless,5.0,295.0,16.0,16.0
Petrol,Hatchback,40000.0,Manual,1.0,Hyundai,Hyundai Grand i10,2017.0,1527.0,Asta Option,409999.0,kolkata,2017.0,Third Party insurance,5.0,WB42,1197.0,Manual,18.9,1197.0,82.0,114.0,Grey,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,935.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0
Petrol,Hatchback,30000.0,Manual,2.0,Chevrolet,Chevrolet Beat,2012.0,438.0,LT,170000.0,kolkata,2012.0,Third Party insurance,5.0,WB02,1199.0,Manual,18.6,1199.0,79.4,108.0,Green,Smartech Engine,4.0,4.0,DOHC,MPFI,No,No,3640.0,1595.0,1520.0,2375.0,990.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,170.0,14.0,14.0
Diesel,Sedan,60000.0,Manual,1.0,Tata,Tata Indigo,2012.0,2706.0,LS BSIV,178000.0,kolkata,2012.0,Third Party insurance,5.0,WB02,1396.0,Manual,23.03,1396.0,69.0,140.0,White,16V DOHC Common Rail CR4,4.0,4.0,DOHC ,MPFI,No,No,3988.0,1620.0,1540.0,2450.0,-24474.0,1490.0,5.0,FWD,Power,Disc,Drum,165.0,12.93,"Tubeless,Radial",4.0,380.0,14.0,14.0
Petrol,Hatchback,35884.0,Manual,1.0,Tata,Tata Altroz,2021.0,8277.0,XZ Plus BSVI,652000.0,kolkata,2021.0,Comprehensive,5.0,WB32,1199.0,Manual,19.33,1199.0,86.83,113.0,Blue,1.2 l Revotron,3.0,4.0,Default,Default,No,Default,3990.0,1755.0,1523.0,2501.0,1030.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless,Radial",5.0,345.0,16.0,16.0
Petrol,Sedan,29836.0,Manual,2.0,Maruti,Maruti Swift Dzire,2018.0,5833.0,ZXI 1.2 BS IV,575000.0,kolkata,2018.0,Comprehensive,5.0,WB02,1197.0,Manual,22.0,1197.0,81.8,113.0,Golden,K Series VVT Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,895.0,1315.0,5.0,FWD,Electric,Ventilated Disc,Drum,165.0,12.6,"Tubeless,Radial",4.0,378.0,15.0,15.0
Petrol,Hatchback,11590.0,Manual,1.0,Maruti,Maruti Swift,2021.0,8378.0,VXI BSVI,620000.0,kolkata,2021.0,Comprehensive,5.0,WB06,1197.0,Manual,22.38,1197.0,88.5,113.0,Blue,K Series Dual jet,4.0,4.0,Default,Default,Default,Default,3845.0,1735.0,1530.0,2450.0,23937.0,1335.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Radial, Tubeless",5.0,268.0,16.0,16.0
Petrol,Hatchback,9461.0,Manual,1.0,Honda,Honda Jazz,2021.0,7978.0,ZX,706000.0,kolkata,2021.0,Comprehensive,5.0,WB12,1199.0,Manual,17.1,1199.0,88.5,110.0,Brown,1.2 i-VTEC,4.0,4.0,SOHC,Default,Default,Default,3989.0,1694.0,1544.0,2530.0,1063.0,1490.0,5.0,FWD,Electric,Disc,Drum,165.0,12.93,"Tubeless, Radial",5.0,354.0,15.0,15.0
Diesel,Sedan,80000.0,Manual,2.0,Maruti,Maruti Swift Dzire,2009.0,4227.0,VDi,280000.0,kolkata,2009.0,Third Party insurance,5.0,WB02,1248.0,Manual,19.3,1248.0,73.9,190.0,Others,In-Line Engine,4.0,4.0,DOHC,CRDI,Yes,No,4160.0,1690.0,1530.0,2390.0,1105.0,1490.0,5.0,2 WD,Power,Ventilated Disc,Drum,165.0,12.93,"Tubeless,Radial",4.0,464.0,14.0,14.0
